Host_OS,Platform,Isolation_Type,Test_Type,Iteration,Metric,Value,Unit,Timestamp,CPU_Pinning,Disk_Type,Provisioning_Type,Filesystem,Host_CPU_Usage,Guest_CPU_Usage
Windows Server 2025,VMware,VM,cgroup,1,sysbench_cpu_single_cgroup_throttled_usec,0,us,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cpu_sample,1,sysbench_mem_read_cpu_busy_pct,89.82,percent,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,89.82
Windows Server 2025,VMware,VM,cgroup,1,sysbench_mem_read_cgroup_nr_throttled,0,count,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cgroup,1,sysbench_mem_read_cgroup_throttled_usec,0,us,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cpu_sample,1,sysbench_mem_write_cpu_busy_pct,95.0,percent,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,95.0
Windows Server 2025,VMware,VM,cgroup,1,sysbench_mem_write_cgroup_nr_throttled,0,count,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cgroup,1,sysbench_mem_write_cgroup_throttled_usec,0,us,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,localhost_send_gbps,22.46,Gbps,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,localhost_retransmits,0,count,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,localhost_recv_gbps,22.4597,Gbps,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_tcp_send_gbps,0.937,Gbps,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_tcp_retransmits,0,count,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_tcp_recv_gbps,0.9341,Gbps,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_udp_send_gbps,0.5617,Gbps,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_udp_recv_gbps,0.5579,Gbps,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_udp_jitter_ms,0.0132,ms,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_udp_lost_pct,0.4097,percent,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,iperf3,2,remote_udp_udp_gbps,0.5617,Gbps,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_single_events_per_sec,1127.48,events/s,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_single_latency_avg,0.89,ms,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_single_latency_p95,0.92,ms,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,sysbench_cpu,2,cpu_single_latency_max,3.66,ms,20260720_160933,0-3,pvscsi,thin,ext2/ext3,,
